InvoiceNo,TotalAmount,TotalQuantity,InvoiceDate,CustomerID,Country
545413,255.0,750,2011-03-02 12:24:00,15061.0,United Kingdom
545414,838.8000000000001,24,2011-03-02 12:43:00,12980.0,United Kingdom
545415,453.79,309,2011-03-02 13:03:00,15641.0,United Kingdom
545416,603.17,231,2011-03-02 13:35:00,17770.0,United Kingdom
545417,576.0,222,2011-03-02 13:42:00,15622.0,United Kingdom
545418,85.0,10,2011-03-02 13:56:00,14473.0,United Kingdom
545419,374.64,220,2011-03-02 14:16:00,15104.0,United Kingdom
545423,337.1,176,2011-03-02 14:34:00,15643.0,United Kingdom
545425,100.43,43,2011-03-02 14:39:00,16792.0,United Kingdom
545426,276.66,82,2011-03-02 14:41:00,15189.0,United Kingdom
545427,9.95,1,2011-03-02 14:41:00,16792.0,United Kingdom
545428,430.5,148,2011-03-02 14:43:00,14239.0,United Kingdom
545429,150.83,67,2011-03-02 14:46:00,15031.0,United Kingdom
545430,306.7,82,2011-03-02 14:50:00,15636.0,United Kingdom
545431,374.0,128,2011-03-02 14:58:00,12873.0,United Kingdom
545433,207.50000000000003,50,2011-03-02 15:15:00,17923.0,United Kingdom
545435,183.0,60,2011-03-02 15:28:00,16217.0,United Kingdom
545441,108.32000000000001,62,2011-03-02 16:17:00,14657.0,United Kingdom
545445,779.92,292,2011-03-02 16:26:00,17738.0,United Kingdom
545447,1193.88,546,2011-03-02 16:34:00,17426.0,United Kingdom
545448,15.299999999999999,6,2011-03-02 16:35:00,12753.0,Japan
545459,136.12,150,2011-03-02 17:21:00,17576.0,United Kingdom
545460,275.53,133,2011-03-02 17:32:00,13230.0,United Kingdom
545461,401.45,219,2011-03-03 08:24:00,14388.0,United Kingdom
545462,535.38,348,2011-03-03 08:24:00,17567.0,United Kingdom
545463,96.75,57,2011-03-03 08:36:00,13784.0,United Kingdom
545465,114.84,64,2011-03-03 09:25:00,16957.0,United Kingdom
545466,1396.0,200,2011-03-03 09:26:00,18102.0,United Kingdom
545467,105.45,15,2011-03-03 09:39:00,15304.0,United Kingdom
545468,436.68,378,2011-03-03 09:41:00,16571.0,United Kingdom
545469,345.85,85,2011-03-03 10:09:00,17646.0,United Kingdom
545470,137.1,97,2011-03-03 10:26:00,14483.0,United Kingdom
545471,306.94,470,2011-03-03 10:34:00,15087.0,United Kingdom
545474,1120.53,363,2011-03-03 10:55:00,16709.0,United Kingdom
545475,16726.84,10272,2011-03-03 10:59:00,12415.0,Australia
545477,134.5,28,2011-03-03 11:07:00,14573.0,United Kingdom
545503,183.65,78,2011-03-03 11:34:00,15719.0,United Kingdom
545505,482.81,347,2011-03-03 11:40:00,17856.0,United Kingdom
545512,124.68,42,2011-03-03 12:00:00,17389.0,United Kingdom
545514,222.65,257,2011-03-03 12:06:00,15053.0,United Kingdom
545515,534.76,317,2011-03-03 12:06:00,12727.0,France
545517,38.4,25,2011-03-03 12:20:00,12727.0,France
545518,289.21999999999997,310,2011-03-03 12:24:00,18218.0,United Kingdom
545519,348.2,236,2011-03-03 12:27:00,16159.0,United Kingdom
545521,76.1,133,2011-03-03 12:30:00,17995.0,United Kingdom
545522,303.03,149,2011-03-03 12:35:00,15596.0,United Kingdom
545523,194.6,69,2011-03-03 12:41:00,14524.0,United Kingdom
545524,191.95,29,2011-03-03 12:53:00,17374.0,United Kingdom
545526,225.9,74,2011-03-03 13:14:00,17789.0,United Kingdom
545530,2114.71,1345,2011-03-03 13:45:00,17416.0,United Kingdom
545533,475.44,343,2011-03-03 14:04:00,12524.0,Germany
545534,222.3,98,2011-03-03 14:05:00,17652.0,United Kingdom
545535,73.92,96,2011-03-03 14:09:00,13199.0,United Kingdom
545536,410.0,126,2011-03-03 14:12:00,12417.0,Belgium
545543,727.6,164,2011-03-03 14:43:00,13476.0,United Kingdom
545544,294.33,459,2011-03-03 14:56:00,14057.0,United Kingdom
545545,187.11,87,2011-03-03 15:02:00,17841.0,United Kingdom
545550,148.49,203,2011-03-03 15:11:00,18041.0,United Kingdom
545555,137.62,57,2011-03-03 15:17:00,17757.0,United Kingdom
545557,249.84,193,2011-03-03 15:30:00,12500.0,Germany
545558,485.78000000000003,302,2011-03-03 15:31:00,17873.0,United Kingdom
545559,287.22,137,2011-03-03 15:31:00,15005.0,United Kingdom
545570,166.04,53,2011-03-03 16:28:00,12817.0,Austria
545571,602.61,319,2011-03-03 16:34:00,17700.0,United Kingdom
545573,124.10000000000001,94,2011-03-03 16:58:00,15393.0,United Kingdom
545574,122.7,80,2011-03-03 18:16:00,13959.0,United Kingdom
545575,515.38,146,2011-03-03 18:28:00,13014.0,United Kingdom
545576,99.75,13,2011-03-03 18:46:00,15611.0,United Kingdom
545577,161.5,47,2011-03-03 19:18:00,14702.0,United Kingdom
545578,137.49,95,2011-03-03 19:21:00,13715.0,United Kingdom
545579,387.31,289,2011-03-04 08:10:00,17508.0,Greece
545580,378.21000000000004,211,2011-03-04 08:43:00,13931.0,United Kingdom
545582,3547.34,1976,2011-03-04 09:05:00,13694.0,United Kingdom
545583,317.25,125,2011-03-04 09:08:00,12553.0,France
545585,312.4,288,2011-03-04 09:32:00,12541.0,Spain
545587,281.49,221,2011-03-04 09:46:00,14796.0,United Kingdom
545588,222.99,131,2011-03-04 10:03:00,13382.0,United Kingdom
545589,333.2,178,2011-03-04 10:21:00,17001.0,United Kingdom
545590,316.11,275,2011-03-04 10:24:00,15220.0,United Kingdom
545591,356.9,235,2011-03-04 10:28:00,17581.0,United Kingdom
545592,369.95,125,2011-03-04 10:30:00,17581.0,United Kingdom
545593,102.4,16,2011-03-04 10:31:00,17581.0,United Kingdom
545595,167.91,85,2011-03-04 10:39:00,14570.0,United Kingdom
545596,265.0,136,2011-03-04 10:49:00,14447.0,United Kingdom
545597,50.15,10,2011-03-04 10:58:00,14570.0,United Kingdom
545601,152.00000000000003,52,2011-03-04 11:49:00,15827.0,United Kingdom
545602,109.16,87,2011-03-04 11:49:00,17315.0,United Kingdom
545603,38.1,14,2011-03-04 11:49:00,15827.0,United Kingdom
545630,332.4,108,2011-03-04 12:06:00,14466.0,United Kingdom
545634,308.18,264,2011-03-04 12:12:00,14911.0,EIRE
545635,240.68,224,2011-03-04 12:14:00,13557.0,United Kingdom
545636,416.69,237,2011-03-04 12:15:00,16449.0,United Kingdom
545637,292.03,261,2011-03-04 12:16:00,15514.0,United Kingdom
545638,235.91,85,2011-03-04 12:26:00,13113.0,United Kingdom
545644,1920.48,3528,2011-03-04 12:37:00,16333.0,United Kingdom
545645,17.549999999999997,3,2011-03-04 12:42:00,12755.0,Japan
545646,38.0,14,2011-03-04 12:42:00,14779.0,United Kingdom
545647,159.4,109,2011-03-04 12:46:00,12547.0,Spain
545648,96.8,60,2011-03-04 13:09:00,17325.0,United Kingdom
545649,119.31,51,2011-03-04 13:14:00,14995.0,United Kingdom
545652,50.8,16,2011-03-04 13:27:00,16414.0,United Kingdom
545653,935.54,579,2011-03-04 13:39:00,15311.0,United Kingdom
545654,345.68,256,2011-03-04 13:46:00,15681.0,United Kingdom
545655,96.24,66,2011-03-04 13:58:00,14670.0,United Kingdom
545656,99.0,12,2011-03-04 13:58:00,14057.0,United Kingdom
545657,877.31,593,2011-03-04 14:02:00,14911.0,EIRE
545658,296.62,260,2011-03-04 14:13:00,14670.0,United Kingdom
545659,45.0,36,2011-03-04 14:21:00,15675.0,United Kingdom
545660,310.77,159,2011-03-04 14:28:00,17191.0,United Kingdom
545661,829.85,739,2011-03-04 14:41:00,15358.0,United Kingdom
545662,208.2,92,2011-03-04 14:42:00,15358.0,United Kingdom
545663,162.07999999999998,203,2011-03-04 14:52:00,13491.0,United Kingdom
545664,463.63,84,2011-03-04 15:15:00,12584.0,Italy
545665,164.4,136,2011-03-04 15:20:00,17535.0,United Kingdom
545668,532.13,301,2011-03-04 17:02:00,14031.0,United Kingdom
545669,177.60000000000002,64,2011-03-06 10:05:00,17243.0,United Kingdom
545670,292.75,65,2011-03-06 10:07:00,15465.0,United Kingdom
545675,15.0,12,2011-03-06 10:26:00,18223.0,United Kingdom
545676,246.76000000000002,152,2011-03-06 10:26:00,15034.0,United Kingdom
545680,346.1,190,2011-03-06 11:27:00,15400.0,United Kingdom
545681,655.03,289,2011-03-06 11:28:00,16923.0,United Kingdom
545682,253.79,111,2011-03-06 11:39:00,14701.0,United Kingdom
545683,529.88,232,2011-03-06 11:50:00,14903.0,United Kingdom
545684,279.8,76,2011-03-06 11:52:00,15606.0,United Kingdom
545685,122.87,70,2011-03-06 11:55:00,14499.0,United Kingdom
545686,137.9,56,2011-03-06 12:09:00,18211.0,United Kingdom
545687,506.35,344,2011-03-06 12:20:00,17769.0,United Kingdom
545688,630.22,211,2011-03-06 12:42:00,16033.0,United Kingdom
545690,427.03000000000003,185,2011-03-06 12:46:00,13263.0,United Kingdom
545691,263.04,140,2011-03-06 12:52:00,14161.0,United Kingdom
545692,510.7,188,2011-03-06 12:58:00,17428.0,United Kingdom
545693,796.86,746,2011-03-06 14:09:00,16422.0,United Kingdom
545694,120.0,96,2011-03-06 14:10:00,16422.0,United Kingdom
545695,826.37,340,2011-03-06 14:15:00,17050.0,United Kingdom
545696,222.05,111,2011-03-06 14:21:00,15696.0,United Kingdom
545697,147.23,110,2011-03-06 14:38:00,14504.0,United Kingdom
545698,225.14,19,2011-03-06 14:44:00,15572.0,United Kingdom
545699,220.77,196,2011-03-06 14:50:00,15572.0,United Kingdom
545700,166.45,150,2011-03-06 14:57:00,17811.0,United Kingdom
545701,1695.21,826,2011-03-06 15:17:00,17107.0,United Kingdom
545702,136.76999999999998,47,2011-03-06 15:21:00,14247.0,United Kingdom
545704,215.55,23,2011-03-07 08:30:00,16638.0,United Kingdom
545705,217.2,74,2011-03-07 09:00:00,15554.0,United Kingdom
545706,219.3,91,2011-03-07 09:10:00,12712.0,Germany
545707,673.9,506,2011-03-07 09:35:00,13881.0,United Kingdom
545708,142.28,76,2011-03-07 09:39:00,14915.0,United Kingdom
545709,282.65999999999997,191,2011-03-07 09:49:00,12708.0,Germany
545710,90.6,72,2011-03-07 09:52:00,13117.0,United Kingdom
545711,159.3,66,2011-03-07 09:52:00,16136.0,United Kingdom
545712,180.60000000000002,45,2011-03-07 09:52:00,18280.0,United Kingdom
545718,315.6,76,2011-03-07 10:22:00,12614.0,Germany
545719,1656.15,599,2011-03-07 10:28:00,13344.0,United Kingdom
545721,590.5,251,2011-03-07 10:52:00,15039.0,United Kingdom
545722,475.20000000000005,96,2011-03-07 11:06:00,16013.0,United Kingdom
545725,162.85,47,2011-03-07 11:32:00,16621.0,United Kingdom
545738,75.6,72,2011-03-07 11:44:00,17571.0,United Kingdom
545748,1588.68,1476,2011-03-07 11:52:00,17381.0,United Kingdom
545752,431.28,888,2011-03-07 11:54:00,17381.0,United Kingdom
545759,806.05,204,2011-03-07 11:56:00,16316.0,United Kingdom
545764,294.17,130,2011-03-07 12:00:00,13408.0,United Kingdom
545790,17.0,2,2011-03-07 12:12:00,16316.0,United Kingdom
545797,326.91,176,2011-03-07 12:17:00,16225.0,United Kingdom
545812,638.65,313,2011-03-07 12:26:00,14214.0,United Kingdom
545815,328.8,160,2011-03-07 12:26:00,14012.0,United Kingdom
545819,102.0,44,2011-03-07 12:31:00,16356.0,United Kingdom
545820,40.2,14,2011-03-07 12:46:00,13884.0,United Kingdom
545821,591.02,338,2011-03-07 12:50:00,13001.0,United Kingdom
545822,17.9,2,2011-03-07 12:53:00,13884.0,United Kingdom
545826,318.24,301,2011-03-07 13:03:00,17696.0,United Kingdom
545830,451.66,123,2011-03-07 13:10:00,17634.0,United Kingdom
545835,117.55,41,2011-03-07 13:17:00,17654.0,United Kingdom
545838,100.97,49,2011-03-07 13:33:00,14606.0,United Kingdom
545842,557.0,238,2011-03-07 13:37:00,15498.0,United Kingdom
545845,16.05,12,2011-03-07 13:38:00,12754.0,Japan
545851,108.97999999999999,58,2011-03-07 13:45:00,15026.0,United Kingdom
545853,162.7,96,2011-03-07 13:50:00,16517.0,United Kingdom
545854,580.79,374,2011-03-07 13:51:00,14817.0,United Kingdom
545855,246.29999999999998,138,2011-03-07 13:52:00,15290.0,United Kingdom
545856,89.70000000000002,24,2011-03-07 13:54:00,16225.0,United Kingdom
545859,593.9200000000001,276,2011-03-07 14:10:00,15498.0,United Kingdom
545865,2597.4,1548,2011-03-07 14:17:00,15769.0,United Kingdom
545868,145.7,52,2011-03-07 14:33:00,17841.0,United Kingdom
545869,196.45000000000002,143,2011-03-07 14:45:00,17162.0,United Kingdom
545870,15.299999999999999,6,2011-03-07 14:45:00,17162.0,United Kingdom
545871,134.9,109,2011-03-07 14:51:00,17092.0,United Kingdom
545872,379.25,282,2011-03-07 14:51:00,15752.0,United Kingdom
545873,110.2,22,2011-03-07 14:54:00,13092.0,United Kingdom
545874,79.4,70,2011-03-07 15:02:00,12841.0,United Kingdom
545883,147.95000000000002,45,2011-03-07 15:40:00,15974.0,United Kingdom
545888,416.22,322,2011-03-07 16:14:00,13798.0,United Kingdom
545889,45.0,1,2011-03-07 16:14:00,15291.0,United Kingdom
545890,92.80000000000001,24,2011-03-07 16:39:00,16782.0,United Kingdom
545894,211.36,95,2011-03-07 17:04:00,16242.0,United Kingdom
545896,61.589999999999996,118,2011-03-07 17:19:00,15869.0,United Kingdom
545898,88.05,57,2011-03-07 17:23:00,15869.0,United Kingdom
545899,74.7,25,2011-03-07 17:30:00,17817.0,United Kingdom
545900,195.0,1,2011-03-07 17:42:00,17817.0,United Kingdom
545901,1022.77,404,2011-03-07 17:52:00,15834.0,United Kingdom
545902,250.0,2,2011-03-07 17:55:00,15834.0,United Kingdom
545904,126.65,43,2011-03-08 08:52:00,13468.0,United Kingdom
545905,197.0,196,2011-03-08 08:53:00,15234.0,United Kingdom
545906,1120.93,623,2011-03-08 09:23:00,15764.0,United Kingdom
545907,300.36,274,2011-03-08 09:24:00,15806.0,United Kingdom
545908,461.25,251,2011-03-08 09:26:00,14709.0,United Kingdom
545909,639.64,522,2011-03-08 09:45:00,15819.0,United Kingdom
545910,237.36,444,2011-03-08 10:04:00,14586.0,United Kingdom
545911,181.44,864,2011-03-08 10:12:00,17940.0,United Kingdom
545912,325.1,50,2011-03-08 10:33:00,15944.0,United Kingdom
545913,431.58000000000004,220,2011-03-08 10:39:00,16779.0,United Kingdom
545914,3678.03,1605,2011-03-08 11:39:00,13340.0,United Kingdom
545915,329.08,168,2011-03-08 11:44:00,17419.0,United Kingdom
545916,278.13,77,2011-03-08 11:46:00,12528.0,Germany
545918,391.52,232,2011-03-08 11:55:00,16917.0,United Kingdom
545928,357.18,134,2011-03-08 11:59:00,14407.0,United Kingdom
545933,496.0,349,2011-03-08 12:04:00,13908.0,United Kingdom
545937,1570.19,1109,2011-03-08 12:05:00,12758.0,Portugal
545945,122.61,72,2011-03-08 12:07:00,16710.0,United Kingdom
545978,671.16,446,2011-03-08 12:19:00,13975.0,United Kingdom
545979,111.0,116,2011-03-08 12:30:00,12748.0,United Kingdom
545980,250.87,138,2011-03-08 12:49:00,14730.0,United Kingdom
545987,105.53999999999999,18,2011-03-08 12:51:00,17389.0,United Kingdom
545988,301.4,169,2011-03-08 12:52:00,12662.0,Germany
545989,301.4,32,2011-03-08 12:57:00,14560.0,United Kingdom
545991,896.7099999999999,565,2011-03-08 13:12:00,15311.0,United Kingdom
545992,123.35,23,2011-03-08 13:21:00,16927.0,United Kingdom
545993,421.09,199,2011-03-08 13:23:00,13777.0,United Kingdom
545994,305.1,191,2011-03-08 13:50:00,12623.0,Germany
545995,759.44,414,2011-03-08 13:54:00,15023.0,United Kingdom
545996,983.16,480,2011-03-08 14:12:00,14367.0,United Kingdom
545998,987.7,458,2011-03-08 14:35:00,13373.0,United Kingdom
545999,1195.95,699,2011-03-08 14:44:00,13089.0,United Kingdom
546000,72.0,32,2011-03-08 14:47:00,13089.0,United Kingdom
546001,329.36,52,2011-03-08 15:03:00,13854.0,United Kingdom
546003,366.57,153,2011-03-08 15:07:00,16712.0,United Kingdom
546005,794.41,379,2011-03-08 15:17:00,14426.0,United Kingdom
546006,108.5,49,2011-03-08 15:22:00,17639.0,United Kingdom
546009,328.37,157,2011-03-08 15:45:00,16426.0,United Kingdom
546011,367.20000000000005,936,2011-03-08 16:31:00,17306.0,United Kingdom
546013,238.01,165,2011-03-08 16:38:00,16495.0,United Kingdom
546014,8.5,1,2011-03-08 16:39:00,16495.0,United Kingdom
546015,534.4200000000001,434,2011-03-08 16:48:00,14336.0,United Kingdom
546017,339.36,222,2011-03-08 17:23:00,14507.0,United Kingdom
546019,39.49,50,2011-03-08 17:25:00,14507.0,United Kingdom
546027,444.8,277,2011-03-09 08:09:00,12759.0,Netherlands
546028,924.5400000000001,314,2011-03-09 08:33:00,17049.0,United Kingdom
546029,17.700000000000003,6,2011-03-09 08:59:00,15206.0,United Kingdom
546030,118.5,90,2011-03-09 08:59:00,14013.0,United Kingdom
546031,201.5,90,2011-03-09 09:11:00,13267.0,United Kingdom
546032,85.15,45,2011-03-09 09:11:00,13267.0,United Kingdom
546033,15.9,2,2011-03-09 09:12:00,13267.0,United Kingdom
546034,309.64,291,2011-03-09 09:44:00,14032.0,United Kingdom
546035,229.8,76,2011-03-09 09:50:00,12924.0,United Kingdom
546036,240.10000000000002,78,2011-03-09 09:52:00,14645.0,United Kingdom
546037,247.4,52,2011-03-09 10:00:00,14825.0,United Kingdom
546038,588.6700000000001,165,2011-03-09 10:19:00,15071.0,United Kingdom
546062,148.63,215,2011-03-09 10:51:00,16221.0,United Kingdom
546067,2099.7,780,2011-03-09 10:58:00,17450.0,United Kingdom
546079,188.25,87,2011-03-09 11:05:00,14534.0,United Kingdom
546082,221.4,612,2011-03-09 11:25:00,12971.0,United Kingdom
546083,38.98,50,2011-03-09 11:27:00,12971.0,United Kingdom
546084,617.1,384,2011-03-09 11:28:00,14112.0,United Kingdom
546087,84.36,156,2011-03-09 11:35:00,13026.0,United Kingdom
546088,298.0,21,2011-03-09 11:44:00,12881.0,United Kingdom
546089,200.85,347,2011-03-09 11:44:00,17864.0,United Kingdom
546090,660.34,306,2011-03-09 11:48:00,16525.0,United Kingdom
546091,1576.3600000000001,944,2011-03-09 11:53:00,14936.0,Channel Islands
546092,380.5,126,2011-03-09 11:54:00,17138.0,United Kingdom
546096,1711.06,1566,2011-03-09 11:59:00,15502.0,United Kingdom
546100,342.58,202,2011-03-09 12:04:00,16572.0,United Kingdom
546101,188.64,48,2011-03-09 12:12:00,14803.0,United Kingdom
546102,17.700000000000003,6,2011-03-09 12:12:00,16316.0,United Kingdom
546103,304.5,124,2011-03-09 12:14:00,13093.0,United Kingdom
546104,98.7,15,2011-03-09 12:19:00,14527.0,United Kingdom
546105,260.03,222,2011-03-09 12:21:00,14662.0,United Kingdom
546107,227.32,133,2011-03-09 12:33:00,17238.0,United Kingdom
546108,381.21,334,2011-03-09 12:35:00,15529.0,United Kingdom
546110,261.6,32,2011-03-09 12:38:00,17770.0,United Kingdom
546111,120.44,53,2011-03-09 12:39:00,14165.0,United Kingdom
546112,330.0,200,2011-03-09 12:44:00,15769.0,United Kingdom
546113,146.18,157,2011-03-09 13:18:00,14344.0,United Kingdom
546115,371.84000000000003,188,2011-03-09 13:50:00,15379.0,United Kingdom
546116,764.58,412,2011-03-09 13:53:00,15367.0,United Kingdom
546117,704.33,353,2011-03-09 13:56:00,16771.0,United Kingdom
546118,846.45,212,2011-03-09 14:14:00,13078.0,United Kingdom
546119,308.98,201,2011-03-09 14:22:00,16945.0,United Kingdom
546120,79.92,104,2011-03-09 14:23:00,16945.0,United Kingdom
546121,155.45,107,2011-03-09 14:30:00,14085.0,United Kingdom
546122,91.54,35,2011-03-09 14:32:00,15581.0,United Kingdom
546123,264.27,107,2011-03-09 14:49:00,16419.0,United Kingdom
546127,411.18,158,2011-03-09 14:57:00,17730.0,United Kingdom
546132,358.5,54,2011-03-09 15:17:00,15057.0,United Kingdom
546133,984.88,516,2011-03-09 15:20:00,14291.0,United Kingdom
546134,439.28,314,2011-03-09 15:35:00,13493.0,Switzerland
546135,210.9,90,2011-03-09 15:47:00,12388.0,Australia
546153,337.5,50,2011-03-10 07:42:00,13538.0,United Kingdom
546154,500.0,400,2011-03-10 07:43:00,13953.0,United Kingdom
546155,394.63,307,2011-03-10 08:29:00,15632.0,United Kingdom
546156,232.6,78,2011-03-10 08:31:00,14297.0,United Kingdom
546157,74.56,50,2011-03-10 08:40:00,13502.0,United Kingdom
546158,298.5,122,2011-03-10 09:30:00,13899.0,United Kingdom
546159,223.95000000000002,141,2011-03-10 09:41:00,16471.0,United Kingdom
546160,3277.24,1844,2011-03-10 09:49:00,15838.0,United Kingdom
546161,122.39999999999999,144,2011-03-10 09:52:00,17404.0,Sweden
546163,146.23000000000002,57,2011-03-10 10:03:00,17377.0,United Kingdom
546164,547.35,165,2011-03-10 10:04:00,15939.0,United Kingdom
546165,312.8,120,2011-03-10 10:08:00,18183.0,United Kingdom
546166,270.4,208,2011-03-10 10:10:00,16553.0,United Kingdom
546169,660.0,400,2011-03-10 10:27:00,14603.0,United Kingdom
546171,130.56,90,2011-03-10 10:31:00,16359.0,United Kingdom
546172,585.32,264,2011-03-10 10:32:00,14156.0,EIRE
546182,366.53,249,2011-03-10 10:53:00,14334.0,United Kingdom
546189,300.53999999999996,191,2011-03-10 10:56:00,13102.0,United Kingdom
546190,199.2,80,2011-03-10 10:57:00,13102.0,United Kingdom
546212,3500.5,2826,2011-03-10 11:33:00,14156.0,EIRE
546213,1614.6,108,2011-03-10 11:37:00,14156.0,EIRE
546215,124.94999999999999,87,2011-03-10 11:52:00,14713.0,United Kingdom
546216,853.48,664,2011-03-10 11:56:00,18173.0,United Kingdom
546218,144.9,58,2011-03-10 12:11:00,14667.0,United Kingdom
546220,541.1,584,2011-03-10 12:16:00,16745.0,United Kingdom
546223,462.28000000000003,288,2011-03-10 12:22:00,14854.0,United Kingdom
546230,397.55,145,2011-03-10 12:26:00,13871.0,United Kingdom
546235,115.57000000000001,46,2011-03-10 12:42:00,14976.0,United Kingdom
546236,938.39,1005,2011-03-10 12:48:00,12370.0,Cyprus
546237,333.08,164,2011-03-10 12:50:00,16625.0,United Kingdom
546239,185.15,167,2011-03-10 12:59:00,14064.0,United Kingdom
546242,360.78000000000003,306,2011-03-10 13:07:00,16743.0,United Kingdom
546243,310.47,175,2011-03-10 13:08:00,15308.0,United Kingdom
546246,789.9,322,2011-03-10 13:28:00,14841.0,United Kingdom
546247,101.34,106,2011-03-10 13:34:00,18086.0,United Kingdom
